rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral
925.4939541286892,912.2270007599566,887.9225184714147,850.4919230143229
925.4816151936849,913.4945265691083,887.4836271537366,850.1923014322916
919.6576843261719,914.0563882239779,888.145755738251,849.0759887695312
921.15576171875,915.0688251696134,888.2199950225594,845.8393351236979
924.767726304796,912.8426862444196,889.3072561811107,846.51708984375
926.0240359836155,910.4273956987195,886.4603396393532,848.3207397460938
924.5385477701823,911.0292395111313,886.1576398982559,843.5857340494791
924.216648695204,908.9007517879171,886.181369231468,844.4917805989584
924.975382147895,910.5677210298696,887.277993750757,843.96240234375
924.2601826985677,913.7228173277432,885.5912800160489,841.6065877278646
929.6477871365017,914.6060965401786,888.3651813832364,844.5430704752604
926.7216444227431,910.2194181743421,886.7018663509872,845.6874593098959
923.9964755588107,912.521592677984,885.3264564218447,844.9096883138021
925.4989301893446,912.04025658629,887.8908510666485,842.0147501627604
926.7810034857856,912.22614672668,887.1417522105136,848.2733154296875
925.4648847791884,912.4100993450423,886.8203723049903,847.6287231445312
925.364017062717,913.9898617393092,889.8711136219114,846.9072469075521
924.8988433837891,913.2638760903724,887.16126216918,846.8532104492188
922.0420616997612,912.9586232120829,886.2726187772529,844.0435994466146
922.5343963623047,912.73249438293,887.7093973322433,848.5114949544271
924.4888580322265,913.6201589483964,887.1854672927265,852.1729736328125
927.0057332356771,913.3483372738486,888.9106637407643,846.0658772786459
927.8780164930556,915.636882122298,887.0766612917878,841.5629679361979
929.4818369547526,915.8663151102854,889.4272336028343,846.4952596028646
927.8928938123915,914.8633202574307,887.6359298351199,844.0285441080729
930.8112345377605,912.8157623979382,888.6140272037003,849.7533162434896
924.6630381266276,915.5066055642035,888.1996958651284,847.9591878255209
920.8478081597223,915.1142376204182,886.652621483618,844.731689453125
922.1491390652127,917.7316389729206,886.2640040198038,844.9869791666666
929.8617340087891,916.7094120800047,888.94427253664,845.3137613932291
928.0476009792752,920.0437888238663,886.6964170943859,843.9650268554688
923.3715433756511,918.4077451318726,888.8923850835756,844.2824503580729
925.379968600803,914.5479869412301,889.7339942163276,845.1687418619791
920.9338138156467,915.4979330650846,888.1034639580305,844.2701619466146
922.4882002088759,918.8425614206415,887.37196754633,845.0780029296875
926.8990865071614,917.0617804276316,888.1054337375848,846.4773763020834
924.8619367811415,917.9379965416471,888.8752935365189,845.7355346679688
928.2007612440322,918.8819479117716,888.6931340653767,846.0648803710938
929.5124257405599,914.0972473603442,891.1011229522469,843.2884521484375
930.0621680365668,915.9308568050986,889.4039472239887,843.6695353190104
925.5967434353298,913.9441106122239,887.6634462814923,845.9022013346354
922.2883653428819,916.8880445437323,888.0726680785186,840.9918823242188
923.6159946017796,916.2250774641682,888.4561566020167,850.0909627278646
919.7456766764323,918.0836580893151,888.8143715555353,845.2254028320312
923.5169921875,918.4614716723449,890.5650083083515,841.3978881835938
927.5192745632595,922.109049173226,888.6803844363191,842.306396484375
929.3337510850695,918.5371575606497,890.1200746048329,840.6129353841146
925.9104532877604,922.5355403584646,890.2232379292333,845.0935872395834
925.9946919759115,918.8871184614368,889.7008696326914,841.4330444335938
924.2526102701823,921.3208452956121,890.1134920815165,844.3809000651041
927.1618398030599,919.7836147681214,891.9498302371003,844.0406290690104
927.0440056694879,919.8143223353794,890.4039057768592,843.2387491861979
926.0973880343967,921.5015056868244,892.3545318366945,844.1522827148438
924.0912183973525,921.5460191310797,890.0397888656735,842.2474161783854
924.8225914849176,920.9131143899789,889.0026649179384,844.1607869466146
927.4345174153646,919.7770174643151,890.7626622872759,848.0352172851562
926.7035278320312,917.7157092560503,891.1805918612222,849.4959920247396
930.2004072401259,918.7882052543468,893.3759119314741,846.5213419596354
928.3607011583116,918.1084989389979,889.3550220105075,841.3773803710938
927.9011661105686,916.8658006711114,888.8005073961361,839.5294189453125
920.5049089219835,917.4923334336819,889.4022706024407,842.7956746419271
924.8803049723307,916.3633248465402,892.2001250984133,850.2877604166666
923.4403513590495,918.0728287087347,890.3144376059835,848.363525390625
922.8369001600478,922.4949740072839,890.9341843242793,841.5019938151041
924.4133565266927,919.6986079395266,890.750725419392,846.9662272135416
923.9702901204427,923.2583893510632,893.0457655795785,843.7586669921875
920.2869923909506,922.6063122283247,889.3004659490068,848.0976765950521
921.5446319580078,917.2737119287476,890.0438269326853,849.8611043294271
922.8890648735894,920.7226034752408,890.1996952027314,843.0632934570312
922.7159132215712,915.4020468346158,889.7202398255814,842.8762003580729
927.3027821858724,919.7566133656896,891.4952393524406,848.3145751953125
933.2368259006076,919.7592479734492,893.6393713662791,839.8431396484375
925.079399617513,921.7729726232084,890.1766755806383,846.8389892578125
927.8006388346354,921.5096600754816,892.7964539047359,845.6186116536459
924.6840881347656,920.8631825841459,891.3410958696705,849.8309936523438
926.4758470323351,918.9627258759692,891.1603137112403,845.3086751302084
928.4782633463542,921.564543071546,892.6708947470022,843.444580078125
926.3185468885633,921.3495465041999,891.8460574127907,842.1254069010416
924.8578223334418,918.0291449754758,889.0774127339208,843.6497802734375
929.4830142550999,914.6860558072427,892.033901291485,841.4753011067709
927.8175031873915,915.3540332765508,893.5241121040758,843.92724609375
927.9275126139323,919.7198321120184,890.1532031628512,843.7238972981771
930.9536848280165,920.1703050656427,892.268864121548,842.1364339192709
927.3005937364367,921.8028660824424,895.866263550751,848.0083618164062
927.3460700141059,924.4680051875293,893.1931364310805,840.5262044270834
927.9358276367187,922.1396498142328,891.6861572265625,846.7397867838541
925.0877668592665,923.4014419899847,891.490189332001,842.5867716471354
928.4876871744792,921.4419890669055,892.3931078533793,843.6770426432291
929.4494306776259,922.9177369999707,893.5048560327338,844.7899373372396
927.5913072374132,918.9738420758929,891.5749913888384,844.5632934570312
924.4989074707031,917.5578893216929,891.0792458704276,845.6647135416666
925.7416392008464,922.8888861864133,891.3571405455124,843.6130981445312
927.0295132107204,922.4731482025376,889.8463710104772,842.2503662109375
928.778412882487,921.6669765845277,892.5304581516473,844.6945393880209
932.1490220811631,924.8651861893503,894.922010128997,844.0884195963541
930.7601721869574,922.3658539047815,894.5606864515202,844.6487833658854
931.3814897325303,924.7081936714344,891.9808416795361,843.1331176757812
929.2302697075738,920.6567011094631,891.6282510446948,842.1922607421875
927.7524437798394,923.6086733251586,891.3888150473898,844.2362467447916
929.9653110080295,922.9748636116659,892.5242863144986,839.0892740885416
929.690970187717,924.2301690811502,892.1686707962391,846.5689493815104
931.3564961751302,920.150897262688,891.943294081577,837.8287963867188
930.8692620171441,924.6785718874823,894.2514567057292,845.1325480143229
932.3985555013021,925.6745619236078,890.9784447485163,836.8539632161459
930.2584089491103,921.9346065664649,892.2670711073764,841.44140625
928.5717742919921,923.6486068381403,889.4552190263142,845.3834025065104
928.5159169514974,922.3598251916412,892.9497299312621,845.1712646484375
927.6763661702474,922.82595435121,891.6055254322614,843.6816609700521
930.9268985324436,920.903926074953,892.876579627695,845.1986287434896
931.1838857014974,920.4831102414239,894.4891016760538,839.7971394856771
935.4618842230902,917.7370885404429,892.896041799146,843.4410196940104
934.6489620632595,920.6215999287771,894.1077508970749,847.9564412434896
936.0744160970052,922.9197970512218,892.5712379632994,839.9159138997396
928.9957960340712,924.4080273621064,892.9386172745579,847.4979248046875
926.6044772677951,922.5120941391565,892.5853811811107,845.7161661783854
929.5330505371094,920.8487636021206,893.535144799994,841.1237589518229
925.7190972222222,919.9608314915707,892.6672488190407,844.0839233398438
925.0784932454427,917.5341553652197,892.0408643145894,838.2101440429688
922.219268459744,917.1650092332883,892.4647377664729,847.5908203125
926.343115234375,921.0068607186913,894.3454660814862,841.9326985677084
928.3010952419705,921.3459376284951,895.5552051159763,844.5780639648438
930.1339881049262,923.3027531903489,892.9816023005995,844.0090942382812
924.3641598171658,920.2542885228207,892.0478086959484,844.1275634765625
927.8594448513455,920.3357553123532,892.2697349844053,844.0044555664062
932.6642137315538,922.0495091488486,894.529004568647,841.1010538736979
934.0195315890842,920.1834211994831,891.6794444002846,842.2449747721354
929.6217397054037,919.3692158863956,891.5074867899103,846.2584025065104
925.4119805230034,925.8821842509104,892.060780228016,841.0630696614584
926.412996758355,921.7944941699953,890.3569104098534,846.2691446940104
924.9750773111979,925.1713858009281,890.6213407294695,839.3955688476562
925.4535664876302,930.6839301317258,889.1469399149104,843.4393717447916
932.0284284803603,925.1531587758459,893.8121394667514,840.5927937825521
932.4152465820313,924.703404935679,892.2438369632691,846.4183146158854
926.2148227267795,922.5581252019208,889.8343693223111,842.3391927083334
924.463870578342,923.7864118303571,890.205759826187,847.5872192382812
930.953310139974,925.2668934298637,892.7893853712452,848.4360555013021
931.4470486111111,924.1854505037006,890.7522152449734,842.0826822916666
929.250101047092,924.2296197647439,892.7841080539911,843.5907389322916
926.7409539116753,922.5255801552221,891.6054402669271,843.48681640625
927.9459065755208,923.1925874867834,890.5715050039365,843.7489420572916
928.1541297064887,928.7896320084881,892.6492429748062,840.8518473307291
928.9804650200738,917.1564987297345,890.8010560501453,840.0467936197916
926.2123155381944,919.1310094388804,889.7511731051659,842.8079833984375
922.0348120795356,917.8416325848801,889.7379030212876,838.3511149088541
928.0096408420139,917.2266161925811,890.5000719173934,842.9402058919271
933.8663747151693,919.5750117481203,892.4427838465964,842.2057495117188
934.3121490478516,918.9593207567258,889.3198903638263,837.7335205078125
930.0484534369575,919.0227638187265,890.7291458484739,845.0990600585938
933.1883619520399,920.3323052198367,893.8702761627907,837.7972819010416
935.3230448404948,918.7728110865543,892.1241645280705,836.8017171223959
936.2083492702908,915.1528930664062,891.1384871608527,843.8825276692709
930.5948499891493,921.2559144443139,892.8505192246548,845.9282430013021
927.998221842448,919.3232775236431,890.0705228583757,841.7688395182291
932.5214335123698,923.6730236541059,890.0547685016958,844.2661946614584
931.6841623942057,927.7935098060092,891.3599982209907,842.3121948242188
931.7137800428602,926.5633558689203,891.9001212186591,846.1219278971354
930.6826239691841,921.4817757283835,890.501691288911,841.6743570963541
927.6591515435113,921.8800347120242,891.8770160527192,844.2688598632812
928.2751007080078,919.2651596642975,889.5734041908914,840.5232543945312
926.0819885253907,922.0178681567199,889.1421171912851,843.1311645507812
929.3130984836155,920.2888013796698,891.6063608095627,839.0668538411459
928.8503038194444,919.6515833345571,891.1522920830305,837.7220052083334
926.486617702908,915.5514902674166,890.6491487251695,841.0494791666666
931.616610039605,926.5350199534481,894.6078415508418,844.0851236979166
928.9510101318359,927.8611918284481,890.0121301931928,842.4013264973959
923.3575388590494,921.454616460585,889.6003860828488,847.8214925130209
920.6213073730469,920.55070874207,889.7028327882751,841.0882771809896
925.5820848253038,921.1579250249648,887.6386734836785,840.0122884114584
929.7588314480251,920.2153347847157,888.8273443177688,838.7490437825521
925.4490030924479,922.9236798967634,890.8680694343508,841.0599772135416
926.7651221381293,921.5704396183329,891.7153889973958,839.3301798502604
930.4633205837673,922.8525643026022,891.2252565369125,842.5504760742188
926.2929277208116,921.0675925348038,891.8346963571947,839.5323079427084
924.7166039360894,923.0604371952832,890.6187012665032,847.3242390950521
926.6362911648221,924.7090789106555,891.5689578034157,843.0304972330729
927.6083818223741,926.2572953073602,892.6922067095143,841.4120279947916
929.4788723415799,924.2945740205005,891.428461686955,845.8014526367188
928.9231587727865,926.9150110689321,889.8896240234375,842.0923868815104
931.0094533284505,928.2700456891741,893.2553305929022,837.5043741861979
929.5606713189019,922.9600449182037,890.7087298252786,844.2418416341146
931.8954247368706,922.7629835085761,892.6944193995276,844.5933227539062
930.402486843533,924.4900824754758,892.9008756888929,841.8803100585938
930.8170305040147,923.5406503318844,892.7516403789668,847.6233723958334
930.7052947998047,923.029758539415,892.2530010371245,839.4854125976562
928.1137407090929,923.8477200386219,891.6508983050206,839.7805786132812
926.4840423583985,923.6205843588464,891.1295965623486,841.1055297851562
929.4203633626302,920.6412890441436,893.4792088708213,840.6274820963541
935.1630967881945,925.855360447016,893.3386120700097,841.6350504557291
935.5622701009114,921.9347754456943,893.0745823113493,839.0078328450521
934.4981397840712,923.7652009662829,891.331078155281,844.3548990885416
934.3960055881076,922.4073660714286,891.021189513687,845.6038614908854
932.7973819308811,928.3292787021264,891.0671916636386,837.741943359375
931.0237755669488,921.6675644494537,895.3128993307897,840.6847330729166
932.5415802001953,925.900752246828,894.8496590547784,837.0179443359375
931.2732733832465,925.4036190635279,891.3832757047904,839.9879150390625
929.0933563232422,918.435736864133,888.1386402691982,847.0686848958334
929.6166205512153,921.4953640815907,889.6936882078186,840.4062296549479
923.5244079589844,918.8878224308329,891.0893848034763,843.8473917643229
922.2561930338542,920.9157820393268,891.1091044581214,842.9884643554688
925.8541920979818,924.9802236915531,893.821932723171,842.3072306315104
931.1702446831597,922.5788679768268,891.9916710195615,840.2821044921875
930.7613861083985,922.1042530948954,891.2641770000606,838.8123575846354
932.2349470350478,921.6858249750352,893.4754670845446,838.9841105143229
932.9980946858724,922.1635498964697,890.9249673532885,840.3324584960938
930.3439324273004,923.1334967362253,890.789672567678,842.1904296875
930.1565273708767,923.0046964946546,892.0826052643532,846.3022257486979
936.0889475504557,920.4943604433447,893.4282465025436,843.4545084635416
937.875055609809,919.35783764832,893.8948028327883,840.5237223307291
933.2626973470052,918.7112858134104,891.9672606475593,837.3225504557291
930.4704030354818,923.1705836245889,891.8217323953792,838.9814046223959
931.7632571750217,925.6471488780545,891.8646610230438,842.6321614583334
933.6454094780815,926.5447029744772,893.8061377710151,838.3487548828125
931.2867384168837,928.0142817676516,893.1646978333939,839.7056477864584
930.5658945719401,930.4443570474036,892.4586627339207,849.0220743815104
930.1959269205729,926.9320596106967,891.8020498349686,844.6611735026041
930.6353332519532,929.1872705445254,892.1923640761264,841.9632771809896
927.6055694580078,924.4940828022204,892.9446572000667,845.28271484375
928.1707455105252,922.9572207802221,891.3936456251514,838.71728515625
928.6105980767144,921.3580583844866,891.3683456539184,836.2137044270834
929.0414608425564,921.0139958661301,890.9180400996245,840.1647338867188
930.4237074110243,920.3142622180451,892.2011091365371,838.5996500651041
929.6809010823567,921.689950584469,893.1388357709544,836.5708414713541
933.2991984049479,921.6691798159951,893.3790872736495,846.1047566731771
932.7015638563369,921.2441429195547,894.2023028706395,834.779296875
925.1449686686198,919.610207464462,892.9310655697371,843.5050862630209
925.269098578559,918.7913079512747,892.6537095180778,839.5250244140625
926.3840131971572,917.9563506850623,891.5344514595446,846.4176025390625
929.3004279242622,919.5564556838874,892.5259196909823,841.8299763997396
929.9200422498915,920.3912725233494,892.735529747305,842.1180826822916
934.1543531629775,920.6772456348391,894.8939466372941,843.3798217773438
933.0399637858073,917.247260301633,891.0305500355802,841.7111612955729
930.7074985080295,921.1926471452068,891.9809702791908,843.1088256835938
932.6616468641494,920.8243164980322,895.1150196637294,846.3799031575521
929.962937757704,923.049460504288,892.3840747448825,846.9510294596354
932.2891418457032,927.8638158812558,893.3949197931807,843.3202311197916
927.9537173800999,924.6605408173755,892.4515086565831,844.2977498372396
930.6248680962457,925.5097995844102,892.505877070464,836.7691650390625
928.9974822998047,922.5073912197486,892.5621539448583,841.6855672200521
926.2480543348524,922.0515990293115,894.8489765965661,841.1180216471354
931.3900288899739,922.6584972869184,895.1378790803658,843.7153930664062
928.6900099012587,922.5497546662066,893.1072488947432,842.5502522786459
926.8423580593533,924.3909852450952,894.2851764057958,842.9859619140625
925.5840277777778,920.4731133253055,890.6694987925448,842.9002278645834
929.3621222601996,922.5810955305744,893.1752855877544,842.9436848958334
931.6226298014323,920.6996005639098,894.020621934048,846.9462687174479
928.7910600450303,923.8737200973626,892.2170652404312,839.8121948242188
929.0829705132378,924.3790264846687,891.6649865438771,834.7226765950521
929.1760192871094,920.5968843617834,894.8619484125181,842.0420735677084
934.0988386366103,924.3821085306039,894.0998984639958,836.4449666341146
933.1541276719835,924.8308720409422,892.1151540357013,842.0203450520834
926.9192409939236,926.9222301970747,889.4444236577943,843.9455159505209
931.1311821831597,923.5948316531073,894.9681140988372,842.2315063476562
928.0171685112847,920.735197368421,895.2799810365188,843.3722127278646
932.3856252034506,917.7865242635397,890.2787019478259,840.5978393554688
933.8986182318794,916.399865630874,890.2997343787852,840.0946044921875
934.0589887830946,919.9235871967517,892.0728785315225,841.314453125
931.112967936198,925.5384177301163,892.8118165955063,845.8574015299479
931.163921101888,926.0757056214755,892.5762353704881,847.7385050455729
927.3396521674263,924.0967310855264,891.9230561485587,849.7362670898438
924.7178361680773,926.4310114580886,892.6436266995215,841.4569702148438
927.7875098334418,923.0239409253113,893.7402412828549,843.3666381835938
927.782216389974,921.7358389259281,894.388690232861,843.6103515625
928.9160993787978,922.4040779744772,896.3469995306443,839.8275960286459
928.4418680826823,925.7246616908482,893.2702675516291,844.2724812825521
922.516577826606,925.1832523202538,893.3832311349322,846.6355387369791
928.2800398084853,922.1518430781543,893.9698129580003,844.6165161132812
927.2306935628255,927.4175883128231,891.9348896825036,846.9748331705729
930.450205485026,924.6998873832531,891.9460865582606,837.9339396158854
929.8956878662109,923.7195884303043,893.1287531416546,839.844482421875
928.7701687282986,926.5725451017681,892.5977892971778,841.2218627929688
932.9175774468316,920.5213875447897,895.3055395318556,842.6551106770834
930.7942016601562,921.7402426353971,894.0522623697917,842.1812540690104
930.7923583984375,922.7894227450952,893.25550045043,844.9636637369791
927.5681450737848,920.5053229081003,891.655464964874,845.8631795247396
931.1433848063151,922.5853179702185,895.106979866915,843.5521443684896
927.9952972412109,922.4844865153607,892.9171971520713,844.3526611328125
930.0053934733073,924.4326360028489,891.2205001476199,842.1434529622396
935.6933644612631,919.5090079630228,894.3179761309956,839.6126302083334
930.3743689643012,917.2506557837464,891.3236993360889,844.6436360677084
931.1815178765191,918.8838459674577,890.7826134023741,838.2956949869791
933.8502566867404,920.6936434408776,892.4157179248425,839.261962890625
937.0816626654731,921.6900263047756,891.557486506026,842.2986653645834
935.7786146375868,922.0689747745829,892.950408982861,837.352294921875
933.6410624186198,920.0955365403254,891.7904838148014,849.3377278645834
933.5977010091145,917.6851746982202,891.7360717773438,840.2940877278646
927.8045722113716,919.4160890507519,891.1050047881844,844.57470703125
930.0220330132379,922.5942979396734,891.265106248486,844.9279988606771
927.4217112223307,920.431243208118,891.0648816012597,841.0733235677084
932.5535936143663,925.2716486651199,892.0172254458878,846.6118367513021
935.3096228705513,925.3373458977032,891.3582562113917,848.2421061197916
930.5525349934895,922.5967108934445,890.7786229333212,847.1450805664062
929.918894788954,919.3322818153783,889.9685182556625,844.3074340820312
929.5800594753689,918.6295312867129,891.4482575172602,844.6764119466146
935.1335879855686,920.6598074776786,893.5156493194344,845.9064331054688
